url_product,category,id_supermarket
https://www.jumbo.cl/set-body-manga-corta-rib-patitas-blanco-zeukid-talla-9-12m-1901077/p,BEBÉ,1
https://www.jumbo.cl/set-body-manga-corta-rib-patitas-blanco-zeukid-talla-0-3m-1901074/p,BEBÉ,1
https://www.jumbo.cl/set-body-manga-corta-rib-patitas-rosado-zeukid-talla-18-24m-1901073/p,BEBÉ,1
https://www.jumbo.cl/set-body-manga-corta-rib-patitas-rosado-zeukid-talla-9-12m-1901071/p,BEBÉ,1
https://www.jumbo.cl/zapallo-en-cubos-minuto-verde-500-g-2/p,CONGELADOS,1
https://www.jumbo.cl/poroto-verde-extra-fino-minuto-verde-400-g/p,CONGELADOS,1
https://www.jumbo.cl/pulpa-de-chirimoya-guallarauco-caja-333-g-congelado-para-jugo-rinde-1-l-2/p,CONGELADOS,1
https://www.jumbo.cl/mango-sabor-peruano-500-g/p,CONGELADOS,1
https://www.jumbo.cl/humitas-minuto-verde-bolsa-4-unid-congelado/p,CONGELADOS,1
https://www.jumbo.cl/helado-sin-lactosa-vegano-avellana-chocolate-artisan-420-g/p,CONGELADOS,1
https://www.jumbo.cl/helado-cuisine-co-dulce-de-leche-1kg/p,CONGELADOS,1
https://www.jumbo.cl/hel-carte-dor-signat-chocolate-900ml-1927063/p,CONGELADOS,1
https://www.jumbo.cl/hel-artisan-pina-rapa-nui-476ml-1879609/p,CONGELADOS,1
https://www.jumbo.cl/hel-noticecream-mpck-tableta-choc-6un-1903245/p,CONGELADOS,1
https://www.jumbo.cl/waffle-relleno-con-berries-zole-320g-1876542/p,CONGELADOS,1
https://www.jumbo.cl/hel-bravissimo-frutilla-a-la-crema-900ml-1889843/p,CONGELADOS,1
https://www.jumbo.cl/hel-yogur-griego-miel-italgelato-350g-1905777/p,CONGELADOS,1
https://www.jumbo.cl/helado-biancolatte-suspiro-leche-envase-de-800-ml/p,CONGELADOS,1
https://www.jumbo.cl/farro-c-vegetal-gril-kitchen-and-love-225g-1894666/p,CONGELADOS,1
https://www.jumbo.cl/hamburguesa-de-vacuno-la-crianza-100-g/p,CONGELADOS,1
https://www.jumbo.cl/hielo-party-premium-bolsa-1-5-kg/p,CONGELADOS,1
https://www.jumbo.cl/helado-chamonix-pina-2-5lt-2022-1914049/p,CONGELADOS,1
https://www.jumbo.cl/salteado-thai-wok-frutos-del-maipo-bolsa-500-g-surtido-de-zanahoria-pimenton-puerro-y-champinon-listos-en-8-minutos/p,CONGELADOS,1
https://www.jumbo.cl/helado-m-pack-centella-3-sabores-21x52g-1893416/p,CONGELADOS,1
https://www.jumbo.cl/pina-pelada-unid-2/p,CONGELADOS,1
https://www.jumbo.cl/hel-mpk-mag-fr5x60/p,CONGELADOS,1
https://www.jumbo.cl/lomito-super-cerdo-90-g-fiesta-congelado-2/p,CONGELADOS,1
https://www.jumbo.cl/churros-chocolate-300-g-cuisine-and-co-1795077/p,CONGELADOS,1
https://www.jumbo.cl/helado-savory-chomp-frambuesa-crema-225-ml/p,CONGELADOS,1
https://www.jumbo.cl/helado-dulce-de-leche-pote-1-l/p,CONGELADOS,1
https://www.jumbo.cl/helado-chamonix-trisabor-2-5lt-2022-1914050/p,CONGELADOS,1
https://www.jumbo.cl/hel-noticecream-mpck-tableta-dul-lec-6un-1903246/p,CONGELADOS,1
https://www.jumbo.cl/donuts-glaseadas-sin-gluten-katz-397gr-1890058/p,CONGELADOS,1
https://www.jumbo.cl/torta-helada-biancolatte-merengue-lucuma-1-350-l/p,CONGELADOS,1
https://www.jumbo.cl/helado-trisabor-panda-2-5-l/p,CONGELADOS,1
https://www.jumbo.cl/queque-rell-crema-vainill-s-glut-katz-6u-1890061/p,CONGELADOS,1
https://www.jumbo.cl/hel-vegano-live-green-mora-a-la-cre-315g-1898350/p,CONGELADOS,1
https://www.jumbo.cl/hel-bresler-flipy-900ml-1926090/p,CONGELADOS,1
https://www.jumbo.cl/donut-holes-empolvadas-s-glut-katz-170gr-1890059/p,CONGELADOS,1
https://www.jumbo.cl/mix-de-berries-para-jugo-minuto-verde-congelado-335-g/p,CONGELADOS,1
https://www.jumbo.cl/donuts-chocolate-sin-gluten-katz-397gr-1890057/p,CONGELADOS,1
https://www.jumbo.cl/tiramisu-excellence-2x80g-1918043/p,CONGELADOS,1
https://www.jumbo.cl/hel-bresler-suny-900ml-1926089/p,CONGELADOS,1
https://www.jumbo.cl/helado-panda-trisabor-chocolate-frutilla-y-vainilla-25-litros/p,CONGELADOS,1
https://www.jumbo.cl/sopa-cup-sinomie-pollo-65-gr-1899634/p,CONGELADOS,1
https://www.jumbo.cl/helado-de-fruta-guallarauco-900-ml-sabor-lucuma-manjar/p,CONGELADOS,1
https://www.jumbo.cl/hielo-holidays-cubitos-1-kg/p,CONGELADOS,1
https://www.jumbo.cl/hamburguesa-de-pollo-king-185-g-kong-2/p,CONGELADOS,1
https://www.jumbo.cl/barra-manjar-chocolate-6-x-58-g-1866843/p,CONGELADOS,1
https://www.jumbo.cl/donut-holes-canela-s-glut-katz-170gr-1890060/p,CONGELADOS,1
https://www.jumbo.cl/hielo-bedregal-2kg/p,CONGELADOS,1
https://www.jumbo.cl/cupcake-chocolate-relleno-s-glut-katz-4u-1890063/p,CONGELADOS,1
https://www.jumbo.cl/helado-de-fruta-guallarauco-900-ml-sabor-mango/p,CONGELADOS,1
https://www.jumbo.cl/pina-picada-250-g/p,CONGELADOS,1
https://www.jumbo.cl/hel-mpack-yogen-fruz-mix-berries6unx66ml-1932690/p,CONGELADOS,1
https://www.jumbo.cl/helado-peanut-caramel-pote-1-l/p,CONGELADOS,1
https://www.jumbo.cl/sucedaneo-salchicha-pow-foods-260-gr-1928266/p,CONGELADOS,1
https://www.jumbo.cl/sopa-cup-sinomie-carne-65-gr-1899633/p,CONGELADOS,1
https://www.jumbo.cl/hielo-nordico-cubos-bolsa-1kg/p,CONGELADOS,1
https://www.jumbo.cl/helado-cheescake-frambuesa-1-1-kg/p,CONGELADOS,1
https://www.jumbo.cl/hielo-coctel-bar-1kg/p,CONGELADOS,1
https://www.jumbo.cl/hielo-nordico-cubos-bolsa-2kg/p,CONGELADOS,1
https://www.jumbo.cl/hielo-titanic-2kg-1920047/p,CONGELADOS,1
https://www.jumbo.cl/hielo-holidays-cubo-2kg/p,CONGELADOS,1
https://www.jumbo.cl/hielo-phetete-1-5-kg/p,CONGELADOS,1
https://www.jumbo.cl/hel-mpack-yogen-fruz-choco-nrja-6unx66ml-1932691/p,CONGELADOS,1
https://www.jumbo.cl/hamburguesa-de-vacuno-king-envase-185-g-2/p,CONGELADOS,1
https://www.jumbo.cl/helado-savory-1-lt-banana-split-498034007/p,CONGELADOS,1
https://www.jumbo.cl/helado-trifusion-2-5-l/p,CONGELADOS,1
https://www.jumbo.cl/helado-tiramisu-1-1-kg/p,CONGELADOS,1
https://www.jumbo.cl/helado-savory-1-lt-choc-lucuma-498034008/p,CONGELADOS,1
https://www.jumbo.cl/helado-savory-crazy-frambuesa-12x170ml-2/p,CONGELADOS,1
https://www.jumbo.cl/hielo-eckart-1-7-kg/p,CONGELADOS,1
https://www.jumbo.cl/helado-chamonix-cho-men-chips-2-5lt-2022-1925592/p,CONGELADOS,1
https://www.jumbo.cl/hielo-del-sur-bolsa-2-kg-910611/p,CONGELADOS,1
https://www.jumbo.cl/helado-cookie-dough-cuisine-and-co-780g-1900158/p,CONGELADOS,1
https://www.jumbo.cl/helado-mint-and-chips-cuisine-and-co-780g-1900160/p,CONGELADOS,1
https://www.jumbo.cl/mango-en-trozo-minuto-verde-400-g/p,CONGELADOS,1
https://www.jumbo.cl/helado-savory-danky-nogatonga-18x125ml-2/p,CONGELADOS,1
https://www.jumbo.cl/helado-chamonix-3-choc-chips-2-5lt-2022-1925590/p,CONGELADOS,1
https://www.jumbo.cl/helado-veggie-maracuya-318-g/p,CONGELADOS,1
https://www.jumbo.cl/hielo-cubito-polo-norte-calama-1-k/p,CONGELADOS,1
https://www.jumbo.cl/hielo-cubito-polo-norte-calama-2-k/p,CONGELADOS,1
https://www.jumbo.cl/helado-savory-centella-26x50ml/p,CONGELADOS,1
https://www.jumbo.cl/helado-savory-trululu-super-26x70ml-2/p,CONGELADOS,1
https://www.jumbo.cl/helado-savory-chocolito-20x85ml-n1-2/p,CONGELADOS,1
